k,energy,band_localization,special_points
0.769,-12.8035,0.986829,
0.7774,-12.7975,0.988024,
0.7857,-12.7915,0.989185,
0.794,-12.7855,0.990306,
0.8024,-12.7805,0.991382,
0.8107,-12.7745,0.992409,
0.819,-12.7695,0.993382,
0.8274,-12.7635,0.994297,
0.8357,-12.7595,0.995149,
0.844,-12.7545,0.995935,
0.8524,-12.7505,0.996649,
0.8607,-12.7465,0.997288,
0.869,-12.7435,0.997845,
0.8774,-12.7405,0.998316,
0.8857,-12.7385,0.998696,
0.894,-12.7375,0.998976,
0.9024,-12.7365,0.99915,
0.9107,-12.7355,0.99921,
0.919,-12.7365,0.999147,
0.9274,-12.7375,0.99895,
0.9357,-12.7395,0.998606,
0.944,-12.7415,0.998104,
0.9524,-12.7445,0.997427,
0.9607,-12.7495,0.996557,
0.969,-12.7545,0.995473,
0.9774,-12.7595,0.994152,
0.9857,-12.7665,0.992565,
0.994,-12.7735,0.990679,
1.0024,-12.7825,0.988452,
1.0107,-12.7915,0.985835,
1.019,-12.8015,0.982769,
1.0274,-12.8125,0.979176,
1.0357,-12.8245,0.974964,
1.044,-12.8365,0.970013,
1.0524,-12.8505,0.964172,
1.0607,-12.8645,0.95725,
1.069,-12.8805,0.949001,
1.0774,-12.8965,0.939114,
1.0857,-12.9135,0.927186,
1.094,-12.9305,0.912709,
1.1024,-12.9495,0.895038,
1.1107,-12.9695,0.873365,
1.119,-12.9905,0.846708,
1.1274,-13.0115,0.813915,
1.1357,-13.0355,0.773738,
1.144,-13.0595,0.725037,
1.1524,-13.0855,0.667269,
1.1607,-13.1135,0.601392,
1.169,-13.1425,0.530847,
1.1774,-13.1735,0.461123,
1.1857,-13.2065,0.397258,
1.194,-13.2415,0.341779,
1.2024,-13.2765,0.29495,
1.2107,-13.3135,0.255932,
1.219,-13.3505,0.223573,
1.2274,-13.3885,0.196745,
1.2357,-13.4275,0.17445,
1.244,-13.4665,0.155852,
1.2524,-13.5055,0.140261,
1.2607,-13.5445,0.12712,
1.269,-13.5825,0.11598,
1.2774,-13.6215,0.106481,
1.2857,-13.6605,0.0983351,
1.294,-13.6985,0.0913106,
1.3024,-13.7355,0.0852206,
1.3107,-13.7735,0.0799142,
1.319,-13.8095,0.0752685,
1.3274,-13.8455,0.0711831,
1.3357,-13.8815,0.0675755,
1.344,-13.9155,0.0643776,
1.3524,-13.9495,0.0615328,
1.3607,-13.9825,0.0589941,
1.369,-14.0155,0.056722,
1.3774,-14.0465,0.0546831,
1.3857,-14.0765,0.0528493,
1.394,-14.1055,0.0511969,
1.4024,-14.1335,0.0497053,
1.4107,-14.1615,0.0483572,
1.419,-14.1875,0.0471377,
1.4274,-14.2115,0.0460339,
1.4357,-14.2355,0.0450348,
1.444,-14.2575,0.0441307,
1.4524,-14.2795,0.0433134,
1.4607,-14.2995,0.0425756,
1.469,-14.3175,0.0419112,
1.4774,-14.3355,0.0413147,
1.4857,-14.3515,0.0407815,
1.494,-14.3655,0.0403076,
1.5024,-14.3785,0.0398893,
1.5107,-14.3905,0.0395238,
1.519,-14.4015,0.0392086,
1.5274,-14.4105,0.0389415,
1.5357,-14.4185,0.0387207,
1.544,-14.4245,0.0385448,
1.5524,-14.4295,0.0384128,
1.5607,-14.4325,0.0383238,
1.569,-14.4345,0.0382773,
1.5774,-14.4355,0.0382733,
,,,
,,,
0,-14.4355,0.0382733,
0.0082,-14.4345,0.0383109,
0.0165,-14.4315,0.0383905,
0.0247,-14.4285,0.0385125,
0.033,-14.4225,0.0386778,
0.0412,-14.4165,0.0388877,
0.0495,-14.4085,0.0391435,
0.0577,-14.3995,0.0394471,
0.066,-14.3885,0.0398008,
0.0742,-14.3765,0.0402072,
0.0825,-14.3625,0.0406692,
0.0907,-14.3485,0.0411905,
0.099,-14.3325,0.0417751,
0.1072,-14.3145,0.0424279,
0.1155,-14.2965,0.0431543,
0.1237,-14.2765,0.0439606,
0.132,-14.2555,0.0448541,
0.1402,-14.2325,0.0458433,
0.1485,-14.2095,0.0469379,
0.1567,-14.1845,0.0481491,
0.165,-14.1585,0.0494901,
0.1732,-14.1315,0.0509759,
0.1815,-14.1035,0.0526243,
0.1897,-14.0745,0.054456,
0.1979,-14.0445,0.0564954,
0.2062,-14.0135,0.058771,
0.2144,-13.9815,0.0613169,
0.2227,-13.9495,0.0641733,
0.2309,-13.9155,0.0673883,
0.2392,-13.8815,0.0710195,
0.2474,-13.8465,0.0751362,
0.2557,-13.8115,0.0798223,
0.2639,-13.7755,0.0851795,
0.2722,-13.7385,0.0913322,
0.2804,-13.7015,0.0984323,
0.2887,-13.6645,0.106666,
0.2969,-13.6265,0.116263,
0.3052,-13.5885,0.127505,
0.3134,-13.5505,0.140735,
0.3217,-13.5125,0.156374,
0.3299,-13.4755,0.174922,
0.3382,-13.4385,0.196966,
0.3464,-13.4015,0.223164,
0.3547,-13.3645,0.254203,
0.3629,-13.3295,0.290714,
0.3712,-13.2955,0.333122,
0.3794,-13.2615,0.381441,
0.3877,-13.2295,0.43505,
0.3959,-13.1995,0.492543,
0.4041,-13.1705,0.461544,
0.4124,-13.1415,0.52051,
0.4206,-13.1145,0.580336,
0.4289,-13.0895,0.63842,
0.4371,-13.0665,0.692457,
0.4454,-13.0445,0.74085,
0.4536,-13.0245,0.78285,
0.4619,-13.0065,0.818439,
0.4701,-12.9895,0.848088,
0.4784,-12.9745,0.872515,
0.4866,-12.9605,0.892501,
0.4949,-12.9485,0.908789,
0.5031,-12.9365,0.922028,
0.5114,-12.9265,0.932761,
0.5196,-12.9185,0.94143,
0.5279,-12.9105,0.948387,
0.5361,-12.9045,0.953908,
0.5444,-12.8995,0.958204,
0.5526,-12.8955,0.961441,
0.5609,-12.8935,0.963739,
0.5691,-12.8915,0.965186,
0.5774,-12.8915,0.965839,
0.5857,-12.8915,0.965899,
0.594,-12.8905,0.966072,
0.6024,-12.8885,0.966356,
0.6107,-12.8865,0.96675,
0.619,-12.8845,0.967248,
0.6274,-12.8815,0.967846,
0.6357,-12.8785,0.96854,
0.644,-12.8755,0.969323,
0.6524,-12.8715,0.970189,
0.6607,-12.8675,0.97113,
0.669,-12.8625,0.97214,
0.6774,-12.8575,0.973209,
0.6857,-12.8525,0.974331,
0.694,-12.8475,0.975496,
0.7024,-12.8415,0.976698,
0.7107,-12.8355,0.977928,
0.719,-12.8295,0.979178,
0.7274,-12.8235,0.980441,
0.7357,-12.8165,0.981709,
0.744,-12.8105,0.982975,
0.7524,-12.8035,0.984232,
0.7607,-12.7965,0.985474,
0.769,-12.7905,0.986694,
0.7774,-12.7835,0.987888,
0.7857,-12.7775,0.989049,
0.794,-12.7705,0.990172,
0.8024,-12.7645,0.991252,
0.8107,-12.7585,0.992285,
0.819,-12.7525,0.993265,
0.8274,-12.7475,0.994189,
0.8357,-12.7425,0.995051,
0.844,-12.7375,0.995846,
0.8524,-12.7325,0.996571,
0.8607,-12.7295,0.997219,
0.869,-12.7255,0.997787,
0.8774,-12.7225,0.998266,
0.8857,-12.7205,0.998653,
0.894,-12.7185,0.998938,
0.9024,-12.7175,0.999116,
0.9107,-12.7175,0.999178,
0.919,-12.7175,0.999113,
0.9274,-12.7185,0.998911,
0.9357,-12.7205,0.998561,
0.944,-12.7235,0.998047,
0.9524,-12.7265,0.997353,
0.9607,-12.7315,0.99646,
0.969,-12.7365,0.995344,
0.9774,-12.7425,0.993976,
0.9857,-12.7495,0.992322,
0.994,-12.7565,0.990339,
1.0024,-12.7655,0.987973,
1.0107,-12.7745,0.98516,
1.019,-12.7845,0.981816,
1.0274,-12.7955,0.977839,
1.0357,-12.8075,0.9731,
1.044,-12.8205,0.967438,
1.0524,-12.8345,0.960651,
1.0607,-12.8485,0.952483,
1.069,-12.8635,0.942616,
1.0774,-12.8805,0.930656,
1.0857,-12.8975,0.916122,
1.094,-12.9155,0.89844,
1.1024,-12.9345,0.876964,
1.1107,-12.9545,0.851016,
1.119,-12.9755,0.82,
1.1274,-12.9985,0.783589,
1.1357,-13.0225,0.741985,
1.144,-13.0475,0.696156,
1.1524,-13.0745,0.647801,
1.1607,-13.1035,0.598686,
1.169,-13.1325,0.549509,
1.1774,-13.1635,0.499696,
1.1857,-13.1965,0.449002,
1.194,-13.2305,0.398716,
1.2024,-13.2655,0.350941,
1.2107,-13.3015,0.307408,
1.219,-13.3385,0.269006,
1.2274,-13.3755,0.235872,
1.2357,-13.4145,0.207674,
1.244,-13.4525,0.183853,
1.2524,-13.4915,0.163789,
1.2607,-13.5305,0.146882,
1.269,-13.5695,0.132604,
1.2774,-13.6085,0.120502,
1.2857,-13.6475,0.110199,
1.294,-13.6855,0.101386,
1.3024,-13.7235,0.0938093,
1.3107,-13.7605,0.0872633,
1.319,-13.7975,0.0815805,
1.3274,-13.8345,0.0766238,
1.3357,-13.8705,0.0722814,
1.344,-13.9055,0.0684612,
1.3524,-13.9395,0.0650872,
1.3607,-13.9725,0.0620967,
1.369,-14.0055,0.0594373,
1.3774,-14.0365,0.0570652,
1.3857,-14.0675,0.0549436,
1.394,-14.0965,0.0530417,
1.4024,-14.1255,0.051333,
1.4107,-14.1525,0.0497955,
1.419,-14.1795,0.04841,
1.4274,-14.2045,0.0471602,
1.4357,-14.2285,0.0460323,
1.444,-14.2515,0.0450143,
1.4524,-14.2725,0.0440957,
1.4607,-14.2935,0.0432676,
1.469,-14.3125,0.0425223,
1.4774,-14.3305,0.0418531,
1.4857,-14.3465,0.0412543,
1.494,-14.3615,0.0407207,
1.5024,-14.3755,0.040248,
1.5107,-14.3875,0.0398326,
1.519,-14.3985,0.0394711,
1.5274,-14.4075,0.039161,
1.5357,-14.4165,0.0388998,
1.544,-14.4225,0.0386856,
1.5524,-14.4275,0.038517,
1.5607,-14.4315,0.0383926,
1.569,-14.4345,0.0383115,
1.5774,-14.4355,0.0382733,
,,,
,,,
0,-13.7085,0.946503,
0.0082,-13.7085,0.946464,
0.0165,-13.7075,0.946407,
0.0247,-13.7055,0.94633,
0.033,-13.7035,0.946234,
0.0412,-13.7005,0.946117,
0.0495,-13.6975,0.945976,
0.0577,-13.6925,0.94581,
0.066,-13.6875,0.945615,
0.0742,-13.6825,0.94539,
0.0825,-13.6755,0.94513,
0.0907,-13.6685,0.944831,
0.099,-13.6605,0.944488,
0.1072,-13.6525,0.944096,
0.1155,-13.6435,0.943648,
0.1237,-13.6335,0.943137,
0.132,-13.6235,0.942556,
0.1402,-13.6125,0.941894,
0.1485,-13.6005,0.941141,
0.1567,-13.5885,0.940284,
0.165,-13.5755,0.93931,
0.1732,-13.5615,0.938203,
0.1815,-13.5475,0.936943,
0.1897,-13.5335,0.935509,
0.1979,-13.5185,0.933874,
0.2062,-13.5025,0.932011,
0.2144,-13.4865,0.929882,
0.2227,-13.4695,0.927447,
0.2309,-13.4525,0.924656,
0.2392,-13.4355,0.921451,
0.2474,-13.4175,0.917761,
0.2557,-13.3985,0.9135,
0.2639,-13.3805,0.908566,
0.2722,-13.3615,0.902833,
0.2804,-13.3415,0.896148,
0.2887,-13.3215,0.888323,
0.2969,-13.3015,0.879128,
0.3052,-13.2815,0.868279,
0.3134,-13.2605,0.855432,
0.3217,-13.2395,0.840165,
0.3299,-13.2185,0.821977,
0.3382,-13.1965,0.80028,
0.3464,-13.1745,0.774415,
0.3547,-13.1515,0.743695,
0.3629,-13.1285,0.707488,
0.3712,-13.1055,0.665369,
0.3794,-13.0805,0.617321,
0.3877,-13.0565,0.563967,
0.3959,-13.0305,0.506711,
0.4041,-13.0045,0.447678,
0.4124,-12.9775,0.389391,
0.4206,-12.9505,0.334262,
0.4289,-12.9245,0.36167,
0.4371,-12.8985,0.30775,
0.4454,-12.8735,0.259451,
0.4536,-12.8475,0.217523,
0.4619,-12.8225,0.181988,
0.4701,-12.7985,0.152375,
0.4784,-12.7755,0.127971,
0.4866,-12.7535,0.107995,
0.4949,-12.7325,0.0917077,
0.5031,-12.7135,0.0784618,
0.5114,-12.6955,0.0677158,
0.5196,-12.6795,0.0590301,
0.5279,-12.6655,0.052055,
0.5361,-12.6535,0.0465162,
0.5444,-12.6435,0.0422017,
0.5526,-12.6355,0.0389495,
0.5609,-12.6295,0.0366391,
0.5691,-12.6255,0.0351837,
0.5774,-12.6245,0.0345251,
0.5857,-12.6245,0.0345229,
0.594,-12.6245,0.0344054,
0.6024,-12.6235,0.034173,
0.6107,-12.6215,0.0338272,
0.619,-12.6195,0.0333708,
0.6274,-12.6175,0.0328073,
0.6357,-12.6135,0.0321413,
0.644,-12.6105,0.0313784,
0.6524,-12.6055,0.0305248,
0.6607,-12.6005,0.0295877,
0.669,-12.5955,0.0285744,
0.6774,-12.5895,0.0274933,
0.6857,-12.5825,0.0263527,
0.694,-12.5755,0.0251614,
0.7024,-12.5685,0.0239282,
0.7107,-12.5605,0.0226621,
0.719,-12.5525,0.0213718,
0.7274,-12.5445,0.0200659,
0.7357,-12.5355,0.0187529,
0.744,-12.5275,0.0174409,
0.7524,-12.5185,0.0161376,
0.7607,-12.5095,0.0148504,
0.769,-12.4995,0.0135862,
0.7774,-12.4905,0.0123514,
0.7857,-12.4815,0.0111522,
0.794,-12.4725,0.00999428,
0.8024,-12.4645,0.00888297,
0.8107,-12.4555,0.00782331,
0.819,-12.4475,0.00682005,
0.8274,-12.4395,0.00587779,
0.8357,-12.4315,0.00500097,
0.844,-12.4245,0.00419402,
0.8524,-12.4185,0.00346135,
0.8607,-12.4125,0.00280756,
0.869,-12.4075,0.00223751,
0.8774,-12.4035,0.00175643,
0.8857,-12.3995,0.00137001,
0.894,-12.3975,0.00108456,
0.9024,-12.3955,9.07219E-04,
0.9107,-12.3955,8.46067E-04,
0.919,-12.3955,9.10612E-04,
0.9274,-12.3975,0.00111139,
0.9357,-12.4005,0.0014609,
0.944,-12.4045,0.00197385,
0.9524,-12.4105,0.00266754,
0.9607,-12.4165,0.00356256,
0.969,-12.4255,0.00468349,
0.9774,-12.4345,0.00605993,
0.9857,-12.4455,0.00772767,
0.994,-12.4585,0.00973041,
1.0024,-12.4725,0.0121216,
1.0107,-12.4875,0.0149673,
1.019,-12.5045,0.0183494,
1.0274,-12.5225,0.0223699,
1.0357,-12.5425,0.0271566,
1.044,-12.5635,0.0328702,
1.0524,-12.5855,0.0397129,
1.0607,-12.6095,0.0479397,
1.069,-12.6345,0.05787,
1.0774,-12.6605,0.0699017,
1.0857,-12.6865,0.0845239,
1.094,-12.7145,0.102321,
1.1024,-12.7435,0.123964,
1.1107,-12.7725,0.150164,
1.119,-12.8015,0.181579,
1.1274,-12.8315,0.218637,
1.1357,-12.8605,0.261287,
1.144,-12.8905,0.308746,
1.1524,-12.9195,0.359412,
1.1607,-12.9485,0.411209,
1.169,-12.9765,0.462423,
1.1774,-13.0045,0.512457,
1.1857,-13.0315,0.561466,
1.194,-13.0585,0.609155,
1.2024,-13.0835,0.654373,
1.2107,-13.1095,0.695792,
1.219,-13.1335,0.732552,
1.2274,-13.1575,0.764417,
1.2357,-13.1815,0.791609,
1.244,-13.2035,0.814605,
1.2524,-13.2265,0.833965,
1.2607,-13.2485,0.850247,
1.269,-13.2705,0.863955,
1.2774,-13.2915,0.875522,
1.2857,-13.3125,0.885316,
1.294,-13.3325,0.893636,
1.3024,-13.3525,0.900732,
1.3107,-13.3725,0.906806,
1.319,-13.3915,0.912023,
1.3274,-13.4105,0.91652,
1.3357,-13.4295,0.920408,
1.344,-13.4465,0.923778,
1.3524,-13.4645,0.926708,
1.3607,-13.4815,0.92926,
1.369,-13.4975,0.931487,
1.3774,-13.5135,0.933434,
1.3857,-13.5295,0.935138,
1.394,-13.5445,0.936632,
1.4024,-13.5585,0.937942,
1.4107,-13.5725,0.939092,
1.419,-13.5855,0.940102,
1.4274,-13.5985,0.940989,
1.4357,-13.6105,0.941768,
1.444,-13.6215,0.942452,
1.4524,-13.6315,0.943052,
1.4607,-13.6415,0.943578,
1.469,-13.6515,0.944039,
1.4774,-13.6595,0.944442,
1.4857,-13.6675,0.944794,
1.494,-13.6755,0.945101,
1.5024,-13.6815,0.945367,
1.5107,-13.6875,0.945598,
1.519,-13.6925,0.945797,
1.5274,-13.6975,0.945966,
1.5357,-13.7005,0.94611,
1.544,-13.7035,0.94623,
1.5524,-13.7055,0.946328,
1.5607,-13.7075,0.946405,
1.569,-13.7085,0.946463,
1.5774,-13.7085,0.946503,
,,,
,,,
0,-13.7085,0.946503,
0.0082,-13.7075,0.946524,
0.0165,-13.7055,0.946527,
0.0247,-13.7035,0.946511,
0.033,-13.7005,0.946476,
0.0412,-13.6975,0.946421,
0.0495,-13.6925,0.946344,
0.0577,-13.6875,0.946243,
0.066,-13.6825,0.946117,
0.0742,-13.6755,0.945962,
0.0825,-13.6685,0.945775,
0.0907,-13.6605,0.945554,
0.099,-13.6525,0.945293,
0.1072,-13.6435,0.944988,
0.1155,-13.6335,0.944633,
0.1237,-13.6225,0.944224,
0.132,-13.6115,0.943752,
0.1402,-13.6005,0.94321,
0.1485,-13.5875,0.942589,
0.1567,-13.5745,0.941879,
0.165,-13.5615,0.941069,
0.1732,-13.5475,0.940144,
0.1815,-13.5325,0.939091,
0.1897,-13.5175,0.937891,
0.1979,-13.5025,0.936525,
0.2062,-13.4865,0.934968,
0.2144,-13.4695,0.933194,
0.2227,-13.4525,0.93117,
0.2309,-13.4355,0.928859,
0.2392,-13.4175,0.926215,
0.2474,-13.3995,0.923185,
0.2557,-13.3805,0.919706,
0.2639,-13.3615,0.915702,
0.2722,-13.3425,0.911081,
0.2804,-13.3235,0.905731,
0.2887,-13.3035,0.899516,
0.2969,-13.2835,0.89227,
0.3052,-13.2635,0.883791,
0.3134,-13.2425,0.87383,
0.3217,-13.2225,0.86208,
0.3299,-13.2015,0.84817,
0.3382,-13.1795,0.831648,
0.3464,-13.1585,0.81198,
0.3547,-13.1365,0.788548,
0.3629,-13.1155,0.760671,
0.3712,-13.0925,0.727665,
0.3794,-13.0705,0.688944,
0.3877,-13.0475,0.644193,
0.3959,-13.0235,0.593599,
0.4041,-12.9995,0.538059,
0.4124,-12.9745,0.479277,
0.4206,-12.9495,0.419614,
0.4289,-12.9235,0.28413,
0.4371,-12.8965,0.240028,
0.4454,-12.8695,0.202217,
0.4536,-12.8435,0.170393,
0.4619,-12.8175,0.143933,
0.4701,-12.7925,0.122089,
0.4784,-12.7695,0.104121,
0.4866,-12.7475,0.0893608,
0.4949,-12.7265,0.0772416,
0.5031,-12.7075,0.0672959,
0.5114,-12.6895,0.0591491,
0.5196,-12.6745,0.0525054,
0.5279,-12.6605,0.0471352,
0.5361,-12.6495,0.0428625,
0.5444,-12.6405,0.039556,
0.5526,-12.6325,0.0371203,
0.5609,-12.6275,0.0354911,
0.5691,-12.6245,0.0346307,
0.5774,-12.6245,0.0345251,
0.5857,-12.6235,0.0344124,
0.594,-12.6215,0.0341866,
0.6024,-12.6195,0.0338502,
0.6107,-12.6165,0.0334068,
0.619,-12.6125,0.0328609,
0.6274,-12.6085,0.0322177,
0.6357,-12.6035,0.0314832,
0.644,-12.5985,0.0306638,
0.6524,-12.5925,0.0297666,
0.6607,-12.5865,0.0287991,
0.669,-12.5795,0.0277687,
0.6774,-12.5725,0.0266834,
0.6857,-12.5645,0.0255511,
0.694,-12.5565,0.0243795,
0.7024,-12.5485,0.0231766,
0.7107,-12.5395,0.0219498,
0.719,-12.5305,0.0207067,
0.7274,-12.5205,0.0194541,
0.7357,-12.5115,0.0181991,
0.744,-12.5015,0.016948,
0.7524,-12.4915,0.0157071,
0.7607,-12.4815,0.0144821,
0.769,-12.4715,0.0132787,
0.7774,-12.4625,0.0121021,
0.7857,-12.4525,0.0109572,
0.794,-12.4425,0.009849,
0.8024,-12.4335,0.00878204,
0.8107,-12.4245,0.00776092,
0.819,-12.4155,0.00679013,
0.8274,-12.4075,0.00587424,
0.8357,-12.3995,0.00501788,
0.844,-12.3925,0.00422584,
0.8524,-12.3855,0.00350312,
0.8607,-12.3795,0.00285503,
0.869,-12.3745,0.0022873,
0.8774,-12.3695,0.00180606,
0.8857,-12.3665,0.00141801,
0.894,-12.3635,0.00113043,
0.9024,-12.3625,9.51314E-04,
0.9107,-12.3615,8.89456E-04,
0.919,-12.3625,9.54792E-04,
0.9274,-12.3635,0.00115788,
0.9357,-12.3665,0.00151072,
0.944,-12.3715,0.00202679,
0.9524,-12.3765,0.0027213,
0.9607,-12.3835,0.00361161,
0.969,-12.3915,0.00471773,
0.9774,-12.4015,0.00606299,
0.9857,-12.4125,0.00767488,
0.994,-12.4255,0.00958634,
1.0024,-12.4395,0.0118371,
1.0107,-12.4545,0.0144757,
1.019,-12.4725,0.0175619,
1.0274,-12.4905,0.0211703,
1.0357,-12.5105,0.0253938,
1.044,-12.5325,0.0303498,
1.0524,-12.5545,0.0361868,
1.0607,-12.5795,0.0430933,
1.069,-12.6045,0.0513092,
1.0774,-12.6315,0.0611404,
1.0857,-12.6585,0.0729767,
1.094,-12.6875,0.0873118,
1.1024,-12.7175,0.104766,
1.1107,-12.7475,0.126104,
1.119,-12.7785,0.152246,
1.1274,-12.8095,0.18424,
1.1357,-12.8405,0.223181,
1.144,-12.8715,0.270023,
1.1524,-12.9025,0.325208,
1.1607,-12.9325,0.388089,
1.169,-12.9625,0.456245,
1.1774,-12.9905,0.525356,
1.1857,-13.0175,0.590477,
1.194,-13.0435,0.648089,
1.2024,-13.0685,0.696975,
1.2107,-13.0935,0.737573,
1.219,-13.1175,0.771006,
1.2274,-13.1405,0.798503,
1.2357,-13.1635,0.82117,
1.244,-13.1855,0.83993,
1.2524,-13.2085,0.855534,
1.2607,-13.2295,0.868581,
1.269,-13.2515,0.879548,
1.2774,-13.2725,0.888815,
1.2857,-13.2935,0.896685,
1.294,-13.3135,0.903399,
1.3024,-13.3345,0.909152,
1.3107,-13.3535,0.9141,
1.319,-13.3735,0.918372,
1.3274,-13.3925,0.922071,
1.3357,-13.4115,0.925282,
1.344,-13.4295,0.928078,
1.3524,-13.4475,0.930515,
1.3607,-13.4645,0.932645,
1.369,-13.4815,0.934508,
1.3774,-13.4975,0.936139,
1.3857,-13.5135,0.937568,
1.394,-13.5295,0.938821,
1.4024,-13.5445,0.939919,
1.4107,-13.5585,0.940881,
1.419,-13.5725,0.941724,
1.4274,-13.5855,0.942461,
1.4357,-13.5975,0.943104,
1.444,-13.6095,0.943665,
1.4524,-13.6215,0.944154,
1.4607,-13.6315,0.944577,
1.469,-13.6415,0.944942,
1.4774,-13.6515,0.945257,
1.4857,-13.6595,0.945526,
1.494,-13.6675,0.945754,
1.5024,-13.6745,0.945946,
1.5107,-13.6815,0.946105,
1.519,-13.6875,0.946235,
1.5274,-13.6925,0.946338,
1.5357,-13.6965,0.946418,
1.544,-13.7005,0.946474,
1.5524,-13.7035,0.94651,
1.5607,-13.7055,0.946526,
1.569,-13.7075,0.946524,
1.5774,-13.7085,0.946503,
,,,
,,,
0,-13.0965,0.0252081,
0.0082,-13.0965,0.0252125,
0.0165,-13.0955,0.0251923,
0.0247,-13.0945,0.0251478,
0.033,-13.0925,0.0250789,
0.0412,-13.0895,0.0249859,
0.0495,-13.0865,0.024869,
0.0577,-13.0815,0.0247285,
0.066,-13.0775,0.0245646,
0.0742,-13.0715,0.0243778,
0.0825,-13.0655,0.0241685,
0.0907,-13.0595,0.0239372,
0.099,-13.0515,0.0236842,
0.1072,-13.0435,0.0234101,
0.1155,-13.0355,0.0231156,
0.1237,-13.0255,0.0228011,
0.132,-13.0165,0.0224673,
0.1402,-13.0055,0.0221147,
0.1485,-12.9945,0.021744,
0.1567,-12.9835,0.021356,
0.165,-12.9715,0.0209512,
0.1732,-12.9585,0.0205303,
0.1815,-12.9455,0.0200942,
0.1897,-12.9315,0.0196434,
0.1979,-12.9175,0.0191788,
0.2062,-12.9025,0.0187012,
0.2144,-12.8875,0.0182112,
0.2227,-12.8725,0.0177097,
0.2309,-12.8565,0.0171976,
0.2392,-12.8405,0.0166757,
0.2474,-12.8235,0.0161449,
0.2557,-12.8065,0.015606,
0.2639,-12.7895,0.01506,
0.2722,-12.7725,0.0145078,
0.2804,-12.7545,0.0139505,
0.2887,-12.7365,0.013389,
0.2969,-12.7185,0.0128244,
0.3052,-12.7005,0.0122578,
0.3134,-12.6825,0.0116903,
0.3217,-12.6635,0.011123,
0.3299,-12.6455,0.0105572,
0.3382,-12.6275,0.00999407,
0.3464,-12.6085,0.009435,
0.3547,-12.5905,0.00888129,
0.3629,-12.5725,0.00833434,
0.3712,-12.5545,0.00779558,
0.3794,-12.5365,0.00726654,
0.3877,-12.5185,0.00674871,
0.3959,-12.5015,0.00624367,
0.4041,-12.4845,0.00575304,
0.4124,-12.4675,0.00527842,
0.4206,-12.4515,0.00482144,
0.4289,-12.4355,0.00438371,
0.4371,-12.4205,0.00396676,
0.4454,-12.4055,0.00357207,
0.4536,-12.3915,0.00320101,
0.4619,-12.3775,0.00285476,
0.4701,-12.3645,0.00253433,
0.4784,-12.3515,0.00224045,
0.4866,-12.3405,0.00197359,
0.4949,-12.3295,0.00173389,
0.5031,-12.3195,0.00152116,
0.5114,-12.3105,0.0013349,
0.5196,-12.3025,0.0011743,
0.5279,-12.2945,0.00103831,
0.5361,-12.2885,9.25675E-04,
0.5444,-12.2825,8.351E-04,
0.5526,-12.2785,7.65275E-04,
0.5609,-12.2755,7.14995E-04,
0.5691,-12.2725,6.83259E-04,
0.5774,-12.2715,6.69328E-04,
0.5857,-12.2715,6.73808E-04,
0.594,-12.2715,6.76367E-04,
0.6024,-12.2715,6.76986E-04,
0.6107,-12.2695,6.7566E-04,
0.619,-12.2685,6.72388E-04,
0.6274,-12.2665,6.67184E-04,
0.6357,-12.2645,6.60066E-04,
0.644,-12.2615,6.51068E-04,
0.6524,-12.2585,6.40225E-04,
0.6607,-12.2555,6.27593E-04,
0.669,-12.2515,6.13231E-04,
0.6774,-12.2475,5.97213E-04,
0.6857,-12.2435,5.79616E-04,
0.694,-12.2385,5.60534E-04,
0.7024,-12.2335,5.40074E-04,
0.7107,-12.2285,5.1835E-04,
0.719,-12.2235,4.95486E-04,
0.7274,-12.2185,4.71618E-04,
0.7357,-12.2125,4.46895E-04,
0.744,-12.2065,4.21472E-04,
0.7524,-12.2015,3.95519E-04,
0.7607,-12.1955,3.69209E-04,
0.769,-12.1895,3.42726E-04,
0.7774,-12.1835,3.1626E-04,
0.7857,-12.1785,2.90004E-04,
0.794,-12.1725,2.64157E-04,
0.8024,-12.1665,2.38918E-04,
0.8107,-12.1615,2.14481E-04,
0.819,-12.1565,1.91041E-04,
0.8274,-12.1515,1.68784E-04,
0.8357,-12.1475,1.47892E-04,
0.844,-12.1425,1.28533E-04,
0.8524,-12.1385,1.10867E-04,
0.8607,-12.1355,9.50487E-05,
0.869,-12.1325,8.12236E-05,
0.8774,-12.1295,6.95366E-05,
0.8857,-12.1275,6.01337E-05,
0.894,-12.1265,5.31735E-05,
0.9024,-12.1255,4.88364E-05,
0.9107,-12.1255,4.73348E-05,
0.919,-12.1255,4.89336E-05,
0.9274,-12.1265,5.3951E-05,
0.9357,-12.1285,6.27843E-05,
0.944,-12.1305,7.59243E-05,
0.9524,-12.1335,9.39615E-05,
0.9607,-12.1375,1.17608E-04,
0.969,-12.1425,1.47693E-04,
0.9774,-12.1475,1.85174E-04,
0.9857,-12.1535,2.31131E-04,
0.994,-12.1605,2.86768E-04,
1.0024,-12.1685,3.53392E-04,
1.0107,-12.1775,4.32402E-04,
1.019,-12.1865,5.25265E-04,
1.0274,-12.1965,6.33484E-04,
1.0357,-12.2075,7.58561E-04,
1.044,-12.2195,9.01955E-04,
1.0524,-12.2315,0.00106504,
1.0607,-12.2445,0.00124902,
1.069,-12.2575,0.00145495,
1.0774,-12.2715,0.00168363,
1.0857,-12.2865,0.00193564,
